t,dfs,v,steer,angle,width,trackPos,ontrack
92.454,2000.53,22.0188,-0.0211475,-0.00244743,9.4858,0.00395815,1
92.476,2001.01,21.9642,-0.0208472,-0.00160915,12,0.00416843,1
92.498,2001.49,22.1021,-0.00267883,-0.000463788,11.9771,0.00427755,1
92.52,2001.98,22.2042,-0.00213901,0.000368293,11.8863,0.00435837,1
92.542,2002.47,22.1475,-0.00968575,0.000858482,11.8064,0.00437776,1
92.564,2002.96,22.0914,-0.00453449,0.00139969,11.7122,0.00435027,1
92.586,2003.44,22.0358,0.0100312,0.00195378,11.5523,0.0042758,1
92.608,2003.93,21.9802,6.84487e-05,0.00205201,11.4196,0.00417097,1
92.63,2004.41,22.1211,0.00911921,0.00194519,11.2995,0.00408395,1
92.652,2004.9,22.2196,0.00977707,0.00170868,11.1868,0.00402053,1
92.674,2005.39,22.1602,0.00183259,0.00139969,11.0795,0.00401942,1
92.696,2005.87,22.1034,-0.0104386,0.00118512,10.9679,0.00396315,1
92.718,2006.36,22.0476,-0.0139088,0.00139492,10.8335,0.00390347,1
92.74,2006.84,21.9919,-0.0173038,0.00203961,10.6694,0.00377512,1
92.762,2007.33,22.1265,-0.0181391,0.00291842,10.4897,0.00354735,1
92.784,2007.82,22.2291,-0.00403247,0.00394982,10.3029,0.00329479,1
92.806,2008.31,22.1717,-0.000353507,0.00477904,10.1308,0.00294725,1
92.828,2008.79,22.1151,0.0111055,0.00521296,9.98515,0.00261466,1
92.85,2009.28,22.0587,0.0093483,0.00519341,9.86812,0.00222683,1
92.872,2009.76,22.0024,0.00555183,0.00489538,9.76966,0.0018758,1
92.894,2010.25,21.9455,-0.00120276,0.00459832,9.67399,0.00155965,1
92.916,2010.73,22.0856,0.00141782,0.00448006,9.57118,0.00123612,1
92.938,2011.22,22.1828,0.010584,0.00445717,9.46082,0.00090607,1
92.96,2011.71,22.1236,0.0357212,0.00427645,9.38448,0.000594854,1
92.982,2012.19,22.0653,0.035207,0.00330036,9.34981,0.000389179,1
93.004,2012.68,22.0068,0.0497339,0.00161522,9.34029,0.000322183,1
93.026,2013.16,21.9468,0.0433305,-0.000611607,9.34971,0.000427485,1
93.048,2013.64,22.1203,0.039442,-0.00309068,9.3688,0.000733932,1
93.07,2014.13,22.1916,0.0348232,-0.00546009,9.39685,0.00119432,1
93.092,2014.62,22.1326,0.0209722,-0.00760776,9.42209,0.0018212,1
93.114,2015.11,22.0747,0.00971138,-0.00942642,9.43456,0.00255847,1
93.136,2015.59,22.0168,0.0191737,-0.0106881,9.42459,0.0033342,1
93.158,2016.07,21.9589,0.0282963,-0.0118168,9.41611,0.00424862,1
93.18,2016.56,22.0952,0.0407698,-0.0132774,9.43227,0.00527104,1
93.202,2017.05,22.199,0.0377908,-0.0152686,9.47995,0.00644255,1
93.224,2017.53,22.1391,0.0542235,-0.0173653,9.54307,0.00781194,1
93.246,2018.02,22.0788,0.0489226,-0.0201724,9.63832,0.00943549,1
93.268,2018.51,22.0189,0.0655782,-0.0233458,9.74494,0.0113149,1
93.29,2018.99,21.9586,0.0678511,-0.0269502,9.86676,0.0134838,1
93.312,2019.47,22.1016,0.0659757,-0.0264724,10.0089,0.0157916,1
93.334,2019.96,22.2002,0.0654891,-0.025637,10.159,0.0179698,1
93.356,2020.45,22.1374,0.0714516,-0.0243333,10.2823,0.020059,1
93.378,2020.94,22.0735,0.0732284,-0.0228942,10.396,0.0220922,1
93.4,2021.42,22.012,0.0768696,-0.0215452,10.5134,0.0240631,1
93.422,2021.91,21.9515,0.0865315,-0.0205377,10.6461,0.0259781,1
93.444,2022.39,22.0939,0.0889591,-0.0201848,10.8108,0.027818,1
93.466,2022.88,22.1908,0.081537,-0.0205138,11.0147,0.0295957,1
93.488,2023.37,22.1279,0.0795719,-0.0206965,11.2204,0.031395,1
93.51,2023.86,22.0652,0.060654,-0.0207914,11.4085,0.0331891,1
93.532,2024.34,22.0032,0.0685651,-0.0203307,11.5673,0.0349096,1
93.554,2024.83,21.9408,0.0783152,-0.0195535,11.7151,0.0365588,1
93.576,2025.31,22.0773,0.0629712,-0.0190552,11.8729,0.0381368,1
93.598,2025.8,22.1782,0.0651796,-0.0183819,11.9696,0.0396182,1
93.62,2026.29,22.1122,0.0663561,-0.0167907,12.0299,0.0410754,1
93.642,2026.77,22.0491,0.0511786,-0.0151728,12.0902,0.0424639,1
93.664,2027.26,21.9874,0.0564337,-0.0134319,12.114,0.0437253,1
93.686,2027.75,22.1239,0.0614968,-0.0117534,12.141,0.0448062,1
93.708,2028.24,22.2227,0.0605364,-0.0104306,12.2154,0.0457357,1
93.73,2028.73,22.1584,0.0610073,-0.00895435,12.2192,0.0465876,1
93.752,2029.21,22.0946,0.0533522,-0.00758201,12.2121,0.0473239,1
93.774,2029.7,22.0313,0.044078,-0.0060733,12.2128,0.0479304,1
93.796,2030.19,21.9683,0.039209,-0.00418407,12.2027,0.0483754,1
93.818,2030.67,22.1126,0.060909,-0.00195676,12.1958,0.0485992,1
93.84,2031.16,22.2024,0.0746191,8.07603e-05,12.2057,0.0486488,1
93.862,2031.65,22.1359,0.0656468,0.00175303,12.306,0.0486514,1
93.884,2032.14,22.0722,0.0526313,0.00309819,12.3929,0.0485827,1
93.906,2032.62,22.0092,0.0628859,0.00461834,12.4151,0.0483704,1
93.928,2033.11,21.9461,0.0679517,0.00609082,12.5206,0.048041,1
93.95,2033.59,22.0792,0.0582335,0.00716084,12.066,0.0475744,1
93.972,2034.08,22.1807,0.0474123,0.00818556,11.7217,0.0469386,1
93.994,2034.57,22.1163,0.0467955,0.0100505,11.5004,0.0461756,1
94.016,2035.06,22.0528,0.0507267,0.0121962,11.2779,0.0452627,1
94.038,2035.54,21.9896,0.063983,0.0142867,11.1168,0.0442098,1
94.06,2036.03,22.1236,0.0719589,0.0158717,11.0145,0.0430311,1
94.082,2036.52,22.2225,0.0813168,0.0168645,10.9339,0.0417035,1
94.104,2037.01,22.1568,0.0808038,0.0177867,10.9003,0.0403481,1
94.126,2037.5,22.0923,0.0656612,0.0183589,10.9034,0.0389875,1
94.148,2037.98,22.029,0.074268,0.0190999,10.9303,0.0375621,1
94.17,2038.47,21.966,0.073017,0.0199839,10.9796,0.0360463,1
94.192,2038.95,22.1008,0.0823302,0.0206925,11.0481,0.0344493,1
94.214,2039.44,22.2025,0.0804109,0.0210568,11.1387,0.0327288,1
94.236,2039.93,22.1377,0.0932726,0.0216872,11.2403,0.0310097,1
94.258,2040.42,22.0735,0.0944515,0.0219113,11.3661,0.0293299,1
94.28,2040.9,22.0123,0.0716745,0.0215446,11.5235,0.0276705,1
94.302,2041.39,21.9496,0.0642592,0.0212705,11.6875,0.0259857,1
94.324,2041.87,22.0774,0.0761815,0.0215084,11.8444,0.0241865,1
94.346,2042.36,22.1874,0.0630427,0.0217015,11.9429,0.022274,1
94.368,2042.85,22.1239,0.0599917,0.0227215,11.9934,0.020359,1
94.39,2043.34,22.0617,0.0432601,0.0243508,11.986,0.0183894,1
94.412,2043.82,22.001,0.0336327,0.0264899,11.9898,0.0162773,1
94.434,2044.3,21.9408,0.046588,0.0279261,12.0047,0.0139837,1
94.456,2044.79,22.0765,0.0634438,0.0253865,12.0039,0.0117803,1
94.478,2045.28,22.1779,0.061798,0.0221783,12.0037,0.00981363,1
94.5,2045.76,22.1188,0.0680406,0.018726,12.0086,0.00818658,1
94.522,2046.25,22.0579,0.0747417,0.0146739,12.0077,0.00684921,1
94.544,2046.73,21.9957,0.0699847,0.0101744,12.0439,0.00586049,1
94.566,2047.22,22.1253,0.0549791,0.00552052,12.1137,0.00519482,1
94.588,2047.71,22.2365,0.0193362,0.00115364,12.2174,0.00479277,1
94.61,2048.19,22.1745,0.00526381,-0.0015114,11.9985,0.00463311,1
94.632,2048.68,22.1135,-0.000587122,-0.00282365,11.9477,0.00466792,1
94.654,2049.17,22.0532,0.0116385,-0.00336486,11.9967,0.00473166,1
94.676,2049.65,21.9932,-0.00302677,-0.00389415,11.9961,0.00488464,1
94.698,2050.14,22.1319,-0.0141201,-0.0042556,12.271,0.00512695,1
94.72,2050.63,22.2303,-0.0215685,-0.00406582,12.2131,0.00538993,1
94.742,2051.11,22.1688,-0.0221517,-0.00325519,12.1577,0.00557566,1
94.764,2051.6,22.1093,-0.0210767,-0.00209791,12.1432,0.00571911,1
94.786,2052.09,22.0501,-0.0152022,-0.000805203,12.0507,0.00576011,1
94.808,2052.57,21.9911,-0.00564634,0.000395473,12.0053,0.00573333,1
94.83,2053.06,22.0922,-0.0182323,0.00123995,12.0075,0.00567595,1
94.852,2053.54,22.2157,-0.00780045,0.00217884,12.01,0.00554776,1
94.874,2054.03,22.1607,-0.00417029,0.00307816,12.0019,0.00535703,1
94.896,2054.52,22.101,0.00842906,0.00368374,12.002,0.0051283,1
94.918,2055,22.0417,0.0121857,0.00383919,12.0021,0.00489084,1
94.94,2055.49,21.9828,-0.000974915,0.00356119,12.0022,0.00468373,1
94.962,2055.97,22.1226,-0.0122686,0.00336045,12.0025,0.00447917,1
94.984,2056.46,22.2172,-0.010342,0.00363415,12.0003,0.0041945,1
95.006,2056.95,22.1565,-0.0112666,0.00421732,12.0005,0.00386238,1
95.028,2057.44,22.0974,-0.00944363,0.00489014,12.0008,0.0034852,1
95.05,2057.92,22.0388,-0.0164774,0.00557154,12.0012,0.00305382,1
95.072,2058.41,21.9803,-0.0128859,0.0063979,11.9688,0.00255259,1
95.094,2058.89,22.1136,0.0157192,0.00729531,11.9186,0.00198571,1
95.116,2059.38,22.212,0.0160617,0.00752991,11.8847,0.00143178,1
95.138,2059.87,22.1516,0.00747671,0.00708931,11.8665,0.000939846,1
95.16,2060.35,22.0933,0.00729497,0.00661629,11.8479,0.000461817,1
95.182,2060.84,22.0346,5.29403e-05,0.00626438,11.8122,-1.50998e-06,1
95.204,2061.32,21.9761,0.0073574,0.00612133,11.7813,-0.000462214,1
95.226,2061.81,22.1109,0.0123646,0.00594824,11.738,-0.000927369,1
95.248,2062.3,22.2101,0.0174123,0.00552958,11.7056,-0.00135628,1
95.27,2062.78,22.1497,0.00891345,0.00492066,11.6816,-0.00172313,1
95.292,2063.27,22.0907,0.00630841,0.00433796,11.6562,-0.00204412,1
95.314,2063.76,22.0322,0.00118894,0.00394696,11.6212,-0.00233483,1
95.336,2064.24,21.9739,0.0128592,0.00378197,11.576,-0.00263421,1
95.358,2064.72,22.1097,0.0104269,0.00340718,11.5407,-0.00288979,1
95.38,2065.21,22.2072,0.00638968,0.00283593,11.5138,-0.00310055,1
95.402,2065.7,22.1466,0.0130762,0.00245159,11.4788,-0.00329264,1
95.424,2066.19,22.0871,0.017809,0.00200718,11.447,-0.00341543,1
95.446,2066.67,22.028,0.0275534,0.00131386,11.4262,-0.00345818,1
95.468,2067.16,21.9689,0.0202123,0.000216659,11.4227,-0.00340025,1
95.49,2067.64,22.1217,0.0166921,-0.00106556,11.4271,-0.00328708,1
95.512,2068.13,22.2072,0.0202235,-0.00219089,11.4242,-0.00311422,1
95.534,2068.62,22.1461,0.0203174,-0.00324661,11.4183,-0.002858,1
95.556,2069.1,22.0868,0.0233404,-0.00443203,11.4179,-0.00249902,1
95.578,2069.59,22.0276,0.0033237,-0.00575811,11.4235,-0.0020415,1
95.6,2070.07,21.9687,-0.000644996,-0.00671322,11.4133,-0.00153589,1
95.622,2070.56,22.1052,0.00847158,-0.00710994,11.3792,-0.00103196,1
95.644,2071.04,22.2065,0.00710744,-0.0074156,11.3413,-0.00048097,1
95.666,2071.53,22.1456,0.00803478,-0.0076955,11.3029,0.000143925,1
95.688,2072.02,22.0859,0.0145834,-0.00799781,11.2645,0.000766595,1
95.71,2072.5,22.0264,0.00543962,-0.0085004,11.2349,0.00147414,1
95.732,2072.99,21.9672,-0.00643675,-0.00893861,11.203,0.00220927,1
95.754,2073.47,22.1028,-0.0074376,-0.0077203,11.1553,0.00288391,1
95.776,2073.96,22.2002,0.00723712,-0.00616771,11.0963,0.00342814,1
95.798,2074.45,22.1389,0.0226893,-0.004762,11.0446,0.00387573,1
95.82,2074.93,22.0786,0.0176914,-0.00399572,11.0169,0.00426737,1
95.842,2075.42,22.0192,0.016665,-0.00358373,11.0022,0.00465393,1
95.864,2075.9,21.9601,0.0178249,-0.00327999,10.9915,0.0050354,1
95.886,2076.39,22.0987,0.0240614,-0.00309879,10.9853,0.00534566,1
95.908,2076.88,22.1979,0.0159759,-0.00306446,10.9845,0.00563558,1
95.93,2077.36,22.1367,0.0209728,-0.00289518,10.9787,0.00590006,1
95.952,2077.85,22.077,0.0188577,-0.00279934,10.9756,0.00616964,1
95.974,2078.33,22.0175,0.0279159,-0.00277692,10.9752,0.00643921,1
95.996,2078.82,21.9581,0.0364399,-0.00297577,10.9829,0.00671387,1
96.018,2079.3,22.0965,0.0203305,-0.00355894,11.0051,0.00701396,1
96.04,2079.79,22.1976,0.0192329,-0.00401479,11.0228,0.00730896,1
96.062,2080.28,22.1367,0.0210373,-0.0039981,11.0226,0.0075887,1
96.084,2080.76,22.0774,0.0195225,-0.00397617,10.9998,0.00787354,1
96.106,2081.25,22.0185,0.0176708,-0.0039962,11.0011,0.00816345,1
96.128,2081.73,21.9598,0.0216945,-0.00398857,11.0017,0.00845846,1
96.15,2082.22,22.0805,0.0215634,-0.00408107,11.0065,0.00878398,1
96.172,2082.71,22.1978,0.0012744,-0.0042699,11.0154,0.00907898,1
96.194,2083.19,22.1387,-0.000827305,-0.00379259,10.9984,0.00936381,1
96.216,2083.68,22.0794,0.00195372,-0.00285608,10.9643,0.00955709,1
96.238,2084.16,22.0205,0.00980746,-0.00181324,10.9271,0.00970459,1
96.26,2084.65,21.9619,0.0233074,-0.000976388,10.8985,0.00976054,1
96.282,2085.13,22.1016,0.0202629,-0.000643555,10.889,0.00983175,1
96.304,2085.62,22.2,0.0270618,-0.000557248,10.8887,0.00988261,1
96.326,2086.11,22.1393,0.0397031,-0.000552479,10.8917,0.0099233,1
96.348,2086.59,22.08,0.0376172,-0.00108272,10.9147,0.010081,1
96.37,2087.08,22.0213,0.0320495,-0.00196344,10.9513,0.0102641,1
96.392,2087.56,21.9629,0.0316562,-0.00283176,10.9886,0.0105337,1
96.414,2088.05,22.1023,0.0257623,-0.00363857,11.0242,0.0108337,1
96.436,2088.54,22.2048,0.0265784,-0.00428278,11.0543,0.0111389,1
96.458,2089.02,22.1445,0.0261705,-0.00461609,11.0732,0.011495,1
96.48,2089.51,22.0864,0.0358549,-0.00497801,11.094,0.011912,1
96.502,2090,22.0276,0.0311706,-0.00561458,11.1265,0.0123494,1
96.524,2090.48,21.9691,0.01985,-0.00638706,11.1658,0.0128733,1
96.546,2090.96,22.1081,0.0140339,-0.00686771,11.1943,0.0133921,1
96.568,2091.45,22.2111,0.0161208,-0.00692112,11.2062,0.0139109,1
96.59,2091.94,22.1507,0.021426,-0.00661594,11.2042,0.014445,1
96.612,2092.43,22.0918,0.0181451,-0.00645858,11.2088,0.0149943,1
96.634,2092.91,22.0334,0.0126715,-0.00638229,11.2174,0.0155538,1
96.656,2093.4,21.9752,0.00155183,-0.00618726,11.2215,0.0160319,1
96.678,2093.88,22.1149,0.01461,-0.00559742,11.2103,0.0164795,1
96.7,2094.37,22.2154,-0.00296391,-0.00495226,11.1978,0.0168864,1
96.722,2094.86,22.1552,0.00355655,-0.00393516,11.1716,0.017217,1
96.744,2095.35,22.0966,0.0196885,-0.0027116,11.1385,0.0174561,1
96.766,2095.83,22.038,0.0163469,-0.00190956,11.1228,0.0176595,1
96.788,2096.32,21.9798,0.00400791,-0.00141079,11.1193,0.017868,1
96.81,2096.8,22.1146,-0.00136356,-0.000711743,11.1092,0.0179952,1
96.832,2097.29,22.2158,0.00668718,0.000333961,11.0875,0.017985,1
96.854,2097.78,22.1558,0.00462014,0.00148838,11.0636,0.0179138,1
96.876,2098.26,22.097,0.0133329,0.00258034,11.0435,0.0177561,1
96.898,2098.75,22.0386,0.0175562,0.00348585,11.0312,0.0175578,1
96.92,2099.23,21.9804,0.00478225,0.00407809,11.0303,0.0172882,1
96.942,2099.72,22.1174,0.0180821,0.00475376,11.0278,0.0169779,1
96.964,2100.21,22.2162,0.0106708,0.00534027,11.0294,0.0165914,1
96.986,2100.69,22.1561,0.00400847,0.00596779,11.0307,0.0161641,1
97.008,2101.18,22.0974,0.0153402,0.00684756,11.026,0.0156657,1
97.03,2101.67,22.0389,0.0169796,0.00764292,11.0251,0.0151367,1
97.052,2102.15,21.9805,0.017392,0.00818318,11.0323,0.0145315,1
97.074,2102.64,22.1174,0.014339,0.0085513,11.0452,0.013916,1
97.096,2103.12,22.2162,-0.00807491,0.00890892,11.0594,0.0132497,1
97.118,2103.61,22.1559,-0.0117769,0.00995415,11.0578,0.0124817,1
97.14,2104.1,22.0967,-0.00294922,0.0116259,11.046,0.0115662,1
97.162,2104.58,22.0382,0.0169024,0.0133588,11.04,0.0105235,1
97.184,2105.07,21.9798,0.0212165,0.0144979,11.0487,0.00941467,1
97.206,2105.55,22.1166,0.0194105,0.0149738,11.0673,0.00829061,1
97.228,2106.04,22.2143,0.0119471,0.0151965,11.0894,0.00712585,1
97.25,2106.53,22.1541,0.011601,0.0156028,11.1041,0.00592041,1
97.272,2107.02,22.0953,0.0197778,0.0160443,11.1224,0.00466919,1
97.294,2107.5,22.0366,0.0297579,0.0162951,11.1429,0.00342305,1
97.316,2107.99,21.9781,0.0307593,0.0161092,11.1697,0.00220235,1
97.338,2108.47,22.1174,0.045275,0.0155823,11.2026,0.00096639,1
97.36,2108.96,22.218,0.0436518,0.0145919,11.2453,-0.000213623,1
97.382,2109.45,22.1571,0.0472033,0.0134203,11.2944,-0.00128174,1
97.404,2109.93,22.0975,0.0563954,0.0120322,11.3515,-0.00222778,1
97.426,2110.42,22.038,0.0545127,0.0102879,11.4207,-0.00302124,1
97.448,2110.9,21.9788,0.0504958,0.00828808,11.5031,-0.00367737,1
97.47,2111.39,22.1229,0.0598156,0.00628537,11.5914,-0.00420125,1
97.492,2111.88,22.2214,0.0533098,0.00416153,11.6495,-0.00461324,1
97.514,2112.36,22.1596,0.0578384,0.0022971,11.7859,-0.00482686,1
97.536,2112.85,22.0998,0.0620931,0.000372108,11.7986,-0.00486247,1
97.558,2113.34,22.0401,0.0543799,-0.00182754,11.8499,-0.00470479,1
97.58,2113.82,21.981,0.0495448,-0.00405437,11.884,-0.00437927,1
97.602,2114.31,22.1203,0.0493271,-0.00614483,11.9155,-0.00393677,1
97.624,2114.79,22.2239,0.0232269,-0.00814754,11.9441,-0.00338236,1
97.646,2115.28,22.1632,0.0307483,-0.00920231,11.9528,-0.00275675,1
97.668,2115.77,22.1035,0.0380671,-0.00984174,11.9717,-0.00201416,1
97.69,2116.25,22.0437,0.0378135,-0.0107244,11.9839,-0.00120036,1
97.712,2116.74,21.9839,0.0320539,-0.0118182,11.9962,-0.000249227,1
97.734,2117.22,22.1246,0.0170319,-0.0128401,12.0021,0.000742594,1
97.756,2117.71,22.2243,0.0121876,-0.0133722,12.0072,0.00177002,1
97.778,2118.2,22.1628,0.0174214,-0.0131887,12.0086,0.00280762,1
97.8,2118.69,22.1024,0.0121459,-0.0129178,12.0092,0.00382996,1
97.822,2119.17,22.0416,0.00656826,-0.0125745,12.0096,0.00482178,1
97.844,2119.66,21.982,0.0131491,-0.0120242,12.0088,0.00579834,1
97.866,2120.14,22.1256,0.0128997,-0.0114787,12.0079,0.00671387,1
97.888,2120.63,22.2191,0.00518023,-0.0109785,12.0072,0.00763448,1
97.91,2121.12,22.1577,-0.00223645,-0.0101627,12.0048,0.0084788,1
97.932,2121.61,22.0976,-0.00252238,-0.00899011,12.0023,0.00925191,1
97.954,2122.09,22.0377,0.00127538,-0.00757248,11.9991,0.00990804,1
97.976,2122.58,21.9781,-0.00223737,-0.00615532,11.9932,0.0104574,1
97.998,2123.06,22.1113,-0.0078196,-0.00476772,11.9869,0.0108999,1
98.02,2123.55,22.2085,0.0106483,-0.0031789,11.9785,0.0112203,1
98.042,2124.04,22.1464,0.018689,-0.00186664,11.9776,0.0114594,1
98.064,2124.52,22.0853,0.00920279,-0.00115616,11.9715,0.0116272,1
98.086,2125.01,22.0248,0.00604889,-0.00050861,11.9678,0.0117594,1
98.108,2125.49,21.9644,0.00487827,0.000346835,11.9642,0.0118154,1
98.13,2125.98,22.0988,0.00512483,0.0012967,11.9598,0.0117798,1
98.152,2126.46,22.1943,-0.00363838,0.00229328,11.9549,0.0116577,1
98.174,2126.95,22.131,0.0064269,0.00358599,11.9475,0.0114237,1
98.196,2127.44,22.0701,0.0254274,0.00486153,11.944,0.0110982,1
98.218,2127.92,22.0094,0.0258032,0.00553482,11.9374,0.0107218,1
98.24,2128.41,21.949,0.016164,0.00564736,11.9397,0.010376,1
98.262,2128.89,22.0832,-0.0111188,0.00568074,11.9431,0.00998433,1
98.284,2129.38,22.1843,-0.000607586,0.00649947,11.9399,0.00948079,1
98.306,2129.87,22.1221,0.0171868,0.00791472,11.9313,0.00886027,1
98.328,2130.35,22.0609,0.000439938,0.00893801,11.9262,0.00819397,1
98.35,2130.84,21.9997,0.000614279,0.00995653,11.9243,0.0074412,1
98.372,2131.32,22.1343,0.0068307,0.0111567,11.9249,0.00659688,1
98.394,2131.81,22.2276,0.0137839,0.0122363,11.9265,0.00567627,1
98.416,2132.3,22.1639,0.0360142,0.0130946,11.9309,0.00466919,1
98.438,2132.79,22.1012,0.0507258,0.0132405,11.9359,0.0037028,1
98.46,2133.27,22.0386,0.059492,0.0123574,11.9459,0.00280253,1
98.482,2133.75,21.974,0.0586957,0.0107209,11.9593,0.00204468,1
98.504,2134.24,22.1365,0.0379261,0.00874537,11.9779,0.00143433,1
98.526,2134.73,22.211,0.0378722,0.00712937,11.9856,0.000874837,1
98.548,2135.22,22.1473,0.0398885,0.00605219,11.9979,0.000366211,1
98.57,2135.7,22.0848,0.0278858,0.00496548,12.0067,5.08626e-06,1
98.592,2136.19,22.0226,0.0480415,0.00407189,12.0032,-0.000279744,1
98.614,2136.67,21.9601,0.0502052,0.00293177,11.9975,-0.000513713,1
98.636,2137.16,22.093,0.0639019,0.00130146,11.9431,-0.000635783,1
98.658,2137.64,22.1938,0.0675228,-0.000855748,11.9049,-0.000615438,1
98.68,2138.13,22.1287,0.0514371,-0.00325329,11.927,-0.000376383,1
98.702,2138.62,22.0648,0.04248,-0.00563175,11.9783,8.13802e-05,1
98.724,2139.1,22.0013,0.0279758,-0.00749952,12.0009,0.000661214,1
98.746,2139.59,21.9381,0.0193633,-0.00870163,12.0083,0.00135295,1
98.768,2140.07,22.0756,0.00215671,-0.0092519,12.0004,0.00203959,1
98.79,2140.56,22.1708,0.00895654,-0.00903827,12.0003,0.00268046,1
98.812,2141.04,22.1036,0.0135802,-0.00820476,12.0003,0.00330098,1
98.834,2141.53,22.0389,0.0195793,-0.00738174,12.0002,0.00390116,1
98.856,2142.01,21.9753,0.0162094,-0.00681335,12.0002,0.00450134,1
98.878,2142.5,22.1156,0.0233088,-0.00642902,12.0001,0.00506592,1
98.9,2142.99,22.2014,0.0270282,-0.00624639,12.0001,0.00563558,1
98.922,2143.47,22.1361,0.0127895,-0.00627548,12,0.00621541,1
98.944,2143.96,22.0721,-0.000231278,-0.00624544,12,0.00676982,1
98.966,2144.44,22.0082,-0.00857658,-0.00568611,12,0.00722758,1
98.988,2144.93,21.9444,-0.00633462,-0.00453359,12,0.00757853,1
99.01,2145.41,22.0742,-0.0108291,-0.00307972,12,0.00780741,1
99.032,2145.9,22.1701,-0.00438652,-0.0013507,12,0.00791423,1
99.054,2146.39,22.1039,0.00964367,0.00042456,11.9999,0.00791423,1
99.076,2146.87,22.0387,-0.0115609,0.00147551,11.9995,0.0078299,1
99.098,2147.36,21.9739,-0.0143706,0.00170582,11.9991,0.00770934,1
99.12,2147.84,22.1049,0.00717497,0.00236433,11.998,0.00751789,1
99.142,2148.33,22.1938,0.00645762,0.00272721,11.9971,0.00731277,1
99.164,2148.82,22.1255,0.0143558,0.00269001,11.9969,0.00713952,1
99.186,2149.3,22.0599,0.0174508,0.00235098,11.9953,0.00699274,1
99.208,2149.79,21.9951,0.00253364,0.00171345,11.9786,0.00690301,1
99.23,2150.27,22.1254,0.00590903,0.00121468,11.9568,0.00684182,1
99.252,2150.76,22.2173,0.00279888,0.000887569,11.938,0.00679692,1
99.274,2151.25,22.1506,0.00168446,0.000712093,11.9218,0.00674733,1
99.296,2151.73,22.085,0.00769241,0.000642475,11.9072,0.00670989,1
99.318,2152.22,22.0196,0.00243139,0.000479873,11.8914,0.00669591,1
99.34,2152.7,21.9544,0.002704,0.000336345,11.8759,0.00669106,1
99.362,2153.19,22.0814,-0.00547619,0.000229534,11.8613,0.00670354,1
99.384,2153.68,22.1743,-0.0129502,0.000308688,11.8487,0.00669344,1
99.406,2154.16,22.1069,-0.0157328,0.000820812,11.8413,0.00663002,1
99.428,2154.65,22.0407,-0.0018894,0.00165242,11.8377,0.0064942,1
99.45,2155.13,21.9751,0.0148979,0.00229805,11.8316,0.00631976,1
99.472,2155.62,22.1041,0.0119904,0.00221842,11.8164,0.00617393,1
99.494,2156.1,22.1928,0.00811083,0.00170534,11.7964,0.00607578,1
99.516,2156.59,22.1243,0.012701,0.00127762,11.7785,0.00601546,1
99.538,2157.08,22.0579,0.00513596,0.000803645,11.7614,0.00598462,1
99.56,2157.56,21.9922,-0.00431353,0.000413593,11.7462,0.0059913,1
99.582,2158.05,22.1217,-0.0022009,0.000353511,11.7339,0.0059727,1
99.604,2158.54,22.212,-0.00506587,0.00048941,11.7228,0.00595625,1
99.626,2159.02,22.1444,-0.010711,0.00076836,11.7123,0.00589911,1
99.648,2159.51,22.078,-0.00861347,0.00127667,11.7031,0.00581153,1
99.67,2159.99,22.0119,-0.00931858,0.00191325,11.695,0.00566888,1
99.692,2160.48,21.946,-0.0161692,0.00256508,11.6877,0.00547624,1
99.714,2160.96,22.0713,-0.00400822,0.00337284,11.6821,0.00521866,1
99.736,2161.45,22.1629,0.0100079,0.00407952,11.6766,0.00493328,1
99.758,2161.94,22.0948,0.00608449,0.00420349,11.6671,0.00465139,1
99.78,2162.42,22.0281,0.00641077,0.00402087,11.6561,0.00438237,1
99.802,2162.91,21.9619,0.00687514,0.0038039,11.6463,0.00411352,1
99.824,2163.39,22.091,0.00696168,0.00351399,11.6377,0.00387104,1
99.846,2163.88,22.1803,0.0081975,0.00317543,11.631,0.00364788,1
99.868,2164.36,22.1112,-0.00836165,0.00287407,11.6269,0.00343712,1
99.89,2164.85,22.0442,-0.00574838,0.00291746,11.6241,0.00321619,1
99.912,2165.33,21.9779,-0.0101535,0.00326985,11.6209,0.00295949,1
99.934,2165.82,22.106,0.00254001,0.00377243,11.6178,0.00264986,1
99.956,2166.31,22.1949,0.00191522,0.00409907,11.6163,0.00234,1
99.978,2166.79,22.1267,0.0121402,0.00420159,11.617,0.00203967,1
